context_id	target	target_pos	target_position	gold_sense_ids	predict_sense_ids	golden_related	predict_related	context
add.v.11	add	v	46,51	add%2:32:00::/4	5	count,tote up,sum,tally,add together,tot,number,add up,add,summate,tot up,enumerate,sum up,total,numerate	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	If the response-to-advertising mail were also added to advertising mail it would have resulted in double counting.
add.v.12	add	v	32,38	add%2:30:00::/4	5	concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	right to make it right and also adding some accessories to different different things i'm not a real um i don't like to wear really big earrings i kind of have a few gold earrings that are my favorites and just little pearls so i'm really kind of boring in a sense conservative
add.v.13	add	v	57,62	add%2:32:01::/4,add%2:30:00::/2	5	supply,add on,say,string up,fortify,paint the lily,butylate,mark,put on,toss in,append,sneak in,slip in,state,milk,increase,mix,add,combine,adjoin,stud,enrich,include,tell,inject,concatenate,gild the lily,string,mix in,modify,qualify,compound,insert,punctuate,work in,button,stick in,supplement,welt,intercalate	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	It is accidental in the sense that Lincoln spontaneously added the divine invocation as he neared the end of the address.
add.v.14	add	v	96,99	add%2:32:00::/4	5	count,tote up,sum,tally,add together,tot,number,add up,add,summate,tot up,enumerate,sum up,total,numerate	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	But both also miss his perplexing reality, the ambiguity of a man whose life and work refuse to add up to a simple object lesson.
add.v.15	add	v	39,44	add%2:30:00::/4	5	concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	To these natural ingredients have been added just about every amenity and service needed for the perfect holiday.
add.v.16	add	v	325,328	add%2:30:00::/4	5	concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	Simply go to www.pointcast.com, download the PointCast installation software, install the software, configure the software (using the easy-to-misunderstand instructions), then go looking for Slate, which can be found by simply right-clicking on the box labeled "connections," choosing the "personalize" option, clicking the "add" button, then clicking on "news and weather," then scrolling halfway to Ohio until you come to a listing for Slate, and then clicking on "subscribe."
add.v.17	add	v	219,225	add%2:32:01::/4	5	insert,sneak in,supply,slip in,stick in,toss in,add,state,append,tell,say	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	When it was revealed a while back that Franklin Roosevelt had installed listening devices in the Oval Office, a workman from those days told reporters how he'd drilled the necessary holes in the floor under FDR's desk, adding, in a phrase that was reported without comment, that those holes were "probably still there."
add.v.18	add	v	30,34	add%2:32:01::/4	5	insert,sneak in,supply,slip in,stick in,toss in,add,state,append,tell,say	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	A second front-page NYT piece adds that about 25 percent of Russians "would still support a Communist system of government."
add.v.19	add	v	11,16	add%2:32:01::/4	5	insert,sneak in,supply,slip in,stick in,toss in,add,state,append,tell,say	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	Hungerford added that the intent of the recommendation was not so much that integrating the screen with the intervention gave better estimates of the performance characteristics of the screen, but that it would redress the imbalance between
add.v.20	add	v	51,57	add%2:32:01::/4	5	insert,sneak in,supply,slip in,stick in,toss in,add,state,append,tell,say	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	He wanted "a timely decision from the Principals," adding that the window for missions within 2001 was a short one.
add.v.21	add	v	43,48	add%2:32:00::/4	5	count,tote up,sum,tally,add together,tot,number,add up,add,summate,tot up,enumerate,sum up,total,numerate	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	Environmentalists' counterspin: Great--the added costs will reduce pollution even more.
add.v.22	add	v	110,116	add%2:40:00::/4	5	instill,tinsel,lend,contribute,modify,bestow,bring,add,throw in,impart,factor,transfuse,alter,change	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	Term-occurrence data derived from literature profiling can be used to annotate heterogeneous gene lists, thus adding to the value of this technique as a visualization tool (Figure 3).
add.v.23	add	v	403,408	add%2:40:00::/4	5	instill,tinsel,lend,contribute,modify,bestow,bring,add,throw in,impart,factor,transfuse,alter,change	allow,recreate,revert,create,tweak,give,convert,custom,alter,attach,customize,extend,dedicate,customise,update,use,print,feature,remember,overlie,insert,swap,enable,transpose,customised,enter,adapt,accommodate,larger,restore,assign,periodically,rename,scan,handle,display,allows,customisation,bypass,powermarks,microelectrode,existing,get,accomodate,catcopy,check,customization,everytime,crappier,introduce,variscaler,rearrange,render,20gb,logo,expand,customized,redirect,resize,recode,enhancement,simply,additional,modify,printboss,personalize,remove,save,send,prefer,selector,reconfigure,configurable,activate,microelectrode,scrolling,start,smartdesktop,style,prescan,manager3,reorganise,junkmail,name,automatically,ability,descriptive,sprite,coreldraw,tweaked,replace,specific,seperate,manipulate,load,sanddock,migrate,you,choose,adding,provide,personalise,supercite,replicate,auto,offer,webkit,tune,pixmap,advanced,manually,mysimon,pvconv,accommodate,graphical,try,suit,dockable,select,undo,preset,populate,runalltest,actionscript,image,qcr,duplicate,unlock,xmnselectionpolicy,animate,refer,lightroom,merged,reorder,pinboard,pmwiki,profiles,passwordrecovery,duratrans,edit,canvas,adjust,keysuite,exeteru,smartremove,mag3,lookup,template,optimise,golive,go,qcr,barcode,resize,formatting,optimized,clut,clipping,hardcopy,freescreencast,search,redesign,etc,panelling,servlet,appropriately,incorparate,microelectrode,copying,autoshape,clipboard,modified,reposition,tabbed,pivot,powerswitch,menu,customise,vdhtml,emboss,administrate,cumana,trackwheel,watermark,decs95,smartxx,desklet,photosafe,clipart,new,pad,synchronize,autosave,retrieve,layout,optionally,xpalette,entire,mag3,customisable	The issue of pronoun agreement might be laid at the door of the feminists' misguided interference with the forces of language, resulting in a nervous rejection of the masculine pronoun as the neutral one; but, in truth, the sustenance of the singular nature of words like each, everybody, everyone, etc. is probably pedantry, for sense and logic are not sacrificed by changing them to plurals, with the added benefit of avoiding the dreaded he/his/him, regarded by feminists as the bearer of the stigma of male machismo.
