context_id	target	target_pos	target_position	gold_sense_ids	predict_sense_ids	golden_related	predict_related	context
serve.v.64	serve	v	90,96	serve%2:33:00::/4		function,represent,rotate,sit,caddie,caddy,work,serve,do work,act,officiate,staff		Four of the members appointed to this committee or committees should be a member who also serves on each of the following additional committees: Armed Services, Judiciary, Foreign Affairs, and the Defense Appropriations subcommittee.
serve.v.65	serve	v	81,86	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		In some cases, transposable elements may have been domesticated by their host to serve clear functional roles [ 2 3 4 5 6 7 8 9 10 ] . Most human transposable elements are retrotransposons.
serve.v.66	serve	v	227,232	serve%2:42:02::/4		nurture,foster,serve,serve well		Thus the implied twin themes of the Globe and Times pieces: 1) Having been nicked a decade ago by the Keating Five scandal, McCain still doesn't understand that legislators should refrain from pressuring regulatory agencies to serve the interests of their campaign contributors; and 2) McCain's sermons about money corrupting politics are hypocritical, because he's just as corrupt as everyone else.
serve.v.67	serve	v	7,13	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		Julien serves another symbolic function this year: It was shot on a video camera, and (if we can judge by the outtakes on the Web site) its style was created mostly in post-production on a computer much like the one I am now using.
serve.v.68	serve	v	20,26	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		This methods manual serves as a companion to the short-term chronic toxicity test methods manuals for freshwater and marine organisms (USEPA, 2002a; USEPA, 2002b), the NPDES compliance inspection manual (USEPA, 1988c), and the manual for evaluation of laboratories performing aquatic toxicity tests (USEPA, 1991b).
serve.v.69	serve	v	68,73	serve%2:42:02::/4		nurture,foster,serve,serve well		Because the concept of accountability underlies GAGAS, this need to serve the public interest is essential for all work done in accordance with GAGAS.
serve.v.70	serve	v	35,41	serve%2:34:00::/4		supply,provide,dish up,serve,ply,dish out,serve up,dish,cater,plank		Janet Maslin (the New York Times ) serves up a remarkably bland, neither-here-nor-there review: "[Mr.
serve.v.71	serve	v	280,285	serve%2:42:02::/4		nurture,foster,serve,serve well		Moreover, the majority's contention that the subsidized speech in these cases is not government speech because the lawyers have a professional obligation to represent the interests of their clients founders on the reality that the doctors in Rust had a professional obligation to serve the interests of their patients, see 500 U. S., at 214 (Blackmun, J., dissenting) ("ethical responsibilities of the medical profession")- which at the time of Rust we had held to be highly relevant to the permissible scope of federal regulation, see Thornburgh v.
serve.v.72	serve	v	42,48	serve%2:42:01::/4		facilitate,help,effectuate,set up,serve,effect		That infamous act of judicial will, which served only to fuel the passions for war, held that a former slave could never become the citizen of any state.
serve.v.73	serve	v	64,70	serve%2:33:00::/4		function,represent,rotate,sit,caddie,caddy,work,serve,do work,act,officiate,staff		Ronald Reagan, a staunch Republican and former Hollywood actor, served as governor of California between 1966 and 1974 and as president of the United States from 1980 to 1988.
serve.v.74	serve	v	70,77	serve%2:42:02::/4		nurture,foster,serve,serve well		Here's a thought: Maybe Black, Scholes, and Merton were interested in serving the public good, and the giveaway was strictly for the betterment of humanity!
serve.v.75	serve	v	18,23	serve%2:41:01::/4		help,attend,assist,serve,valet,wait on,aid,attend to,fag		Maids and butlers serve the family there, but the president and first lady ask them to leave when they want to be alone.
serve.v.76	serve	v	177,184	serve%2:33:00::/4		function,represent,rotate,sit,caddie,caddy,work,serve,do work,act,officiate,staff		The mechanics of the new stealth court are simple: Government attorneys will present classified evidence in secret to a removal-court judge, one of five federal district judges serving on the court at any one time.
serve.v.77	serve	v	26,32	serve%2:42:02::/4		nurture,foster,serve,serve well		Would we have been better served in Vietnam if fewer officials had quit the Johnson administration to protest the war--or if more had quit, earlier, and more loudly?
serve.v.78	serve	v	95,100	serve%2:33:00::/4,serve%2:42:03::/3		function,represent,rotate,do,sit,caddie,serve,act as,work,caddy,do work,act,answer,suffice,prelude,officiate,staff		He arranged to travel to Afghanistan in March 2000, swore allegiance to Bin Ladin (agreeing to serve as a suicide operative), and was sent to Saudi Arabia by KSM with 9/11 hijacker Ahmad al Haznawi to obtain a U.S. visa, but his visa application was denied because he appeared to be intending to immigrate.
serve.v.79	serve	v	106,111	serve%2:41:13::/4		work,serve,do work		Gore said he would insist that potential appointees to the Joint Chiefs of Staff support allowing gays to serve openly.
serve.v.80	serve	v	9,15	serve%2:34:00::/4		supply,provide,dish up,serve,ply,dish out,serve up,dish,cater,plank		The spot serves up a sanitized, sitcom version of the grand melting pot; the images of diversity are carefully calibrated, almost disingenuously casual.
serve.v.81	serve	v	16,21	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		Hong Kong could serve as China's political "laboratory," proving that free elections and the rule of law are not destabilizing.
serve.v.82	serve	v	195,200	serve%2:41:01::/1,serve%2:42:02::/4		nurture,serve well,help,attend,assist,serve,fag,valet,foster,aid,attend to,wait on		Your past contribution provided a direct line of support for local programs that promote health and wellness, strengthen families, invest in our children, help people become self-sufficient, and serve the elderly and disabled.
serve.v.83	serve	v	67,72	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		But a good libel lawyer doesn't charge his clients $300 an hour to serve as a fact-checker.
serve.v.84	serve	v	69,74	serve%2:42:02::/4		nurture,foster,serve,serve well		Each individual program uses its own approach on its own timeline to serve its own purpose.
serve.v.85	serve	v	72,77	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		We selected six private sector companies and three state governments to serve as our case studies.
serve.v.86	serve	v	106,112	serve%2:34:00::/4		supply,provide,dish up,serve,ply,dish out,serve up,dish,cater,plank		Bolillos, also known as birotes, can be found in most Mexican and Mexican American bakeries and are often served in Mexican restaurants.
serve.v.87	serve	v	63,68	serve%2:33:00::/4		function,represent,rotate,sit,caddie,caddy,work,serve,do work,act,officiate,staff		i i definitely agree and i i had you know some family that did serve in the Peace Corps and i i always thought it was a wonderful thing um i i do think that if people have the opportunity to do it it's something that you know they won't forget it enriches your life and gives you like you said a a good understanding of
serve.v.88	serve	v	165,171	serve%2:34:00::/4		supply,provide,dish up,serve,ply,dish out,serve up,dish,cater,plank		yeah that way and the kids just love everything that's there so we're pretty fortunate kind of um buffet style um so you can go in and go out and the food's already served and you don't have to wait and
serve.v.89	serve	v	18,24	serve%2:41:13::/4		work,serve,do work		and now if you've served in Desert Storm you probably would be a a good candidate
serve.v.90	serve	v	25,30	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		25 For the government to serve as the vanguard of a new constitutional order, the people must trust officials in Washington with additional powers and run the risk of governmental abuse.
serve.v.91	serve	v	86,92	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		This created a pattern seen today throughout the Aegean of a small port (skala) which serves an inland settlement or chora, making it easier to protect the island from attack.
serve.v.92	serve	v	157,162	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		Dole has run the most ironic, postmodern presidential campaign ever seen--starting with his campaign theme song, the only conceivable purpose of which is to serve as an ironic negation of everything campaign themes are meant to do.
serve.v.93	serve	v	78,83	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		Furthermore, when parents and other adults apply good rearing practices, they serve as buers, or sources of protection, for children against threatening forces in the wider world.
serve.v.94	serve	v	41,47	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		Another development that has in the past served as an immediate warning of U.S. use of force: the withdrawal of nonessential State Dept. personnel and their dependents from embassies (in Israel and Kuwait), and of U.N. inspectors and humanitarian aid workers from Iraq.
serve.v.95	serve	v	108,115	serve%2:41:01::/2,serve%2:42:02::/4		nurture,serve well,help,attend,assist,serve,fag,valet,foster,aid,attend to,wait on		Smith coordinates his volunteer lawyering through Legal Services of North Florida, a nonprofit organization serving low-income families and individuals.
serve.v.96	serve	v	114,121	serve%2:41:13::/1,serve%2:33:00::/4		function,represent,rotate,sit,caddie,caddy,work,serve,do work,act,officiate,staff		With this history, the CIA brought to the era of 9/11 many attributes of an elite organization, viewing itself as serving on the nation's front lines to engage America's enemies.
serve.v.97	serve	v	23,28	serve%2:42:02::/4		nurture,foster,serve,serve well		Bush's personnel moves serve him particularly well on social issues.
serve.v.98	serve	v	56,61	serve%2:42:02::/4		nurture,foster,serve,serve well		Therefore, the Jews who remained on Earth were there to serve devilish purposes, Gow explained.
serve.v.99	serve	v	164,169	serve%2:42:03::/4		function,do,answer,prelude,act as,serve,suffice		In this regard we identified many such synonymous changes between B6 and D2 that fall within the proximal chromosome 1 or mid-chromosome 13 QTLs, and therefore can serve as new informative markers for fine mapping of these QTLs.
serve.v.100	serve	v	10,15	serve%2:42:02::/2,serve%2:41:01::/4		help,attend,assist,serve,fag,foster,wait on,aid,nurture,valet,serve well,attend to		Today, we serve children and families with a multitude of problems: emotional, physical, psychological and sexual abuse.
severe.j.1	severe	j	115,121	severe%5:00:01:bad:00/4,severe%5:00:00:strong:00/2,severe%5:00:00:intense:00/2		severe,knockout,hard,terrible,wicked		The NYT focuses on one Chechen village, a former refuge for a Chechen rebel commander, which has recently suffered severe attacks even though there is currently no indication of rebel presence in the village.
severe.j.3	severe	j	9,15	severe%5:00:00:critical:03/2,severe%5:00:00:intense:00/4		severe,grievous,life-threatening,dangerous,serious,terrible,grave,wicked		The most severe form is infibulation, also known as pharaonic circumcision.
severe.j.4	severe	j	70,76	severe%5:00:00:intense:00/4		severe,terrible,wicked		Yet a certain number of children and adolescents, despite exposure to severe family adversity, escape these diculties and adjust well.
severe.j.5	severe	j	59,65	severe%5:00:00:intense:00/4		severe,terrible,wicked		Integrated mental health and substance abuse treatment for severe psychiatric disorders.
severe.j.6	severe	j	80,86	severe%5:00:01:bad:00/4		severe		The NYT is more firm about saying that if this is indeed the case it could be a severe setback for gene therapy.
severe.j.7	severe	j	61,67	severe%5:00:00:intense:00/4		severe,terrible,wicked		These Year 2000 conversion efforts are often conducted under severe time constraints that, without adequate management attention, could result in a weakening of controls over the integrity of data and programs and over the confidentiality of sensitive data.
severe.j.9	severe	j	158,164	severe%5:00:01:bad:00/4,severe%5:00:00:intense:00/3		severe,terrible,wicked		The Access to Justice Commission was created in 1996 as a coordinating body to seek support for legal services programs and develop strategies to address the severe lack of access to justice that had been identified earlier by a State Bar-sponsored blue ribbon study group.
severe.j.10	severe	j	68,74	severe%5:00:00:intense:00/4		severe,terrible,wicked		Ingest these toxic bacteria, and you experience watery diarrhea and severe abdominal pain at first, bloody stools next.
severe.j.11	severe	j	43,49	severe%5:00:01:bad:00/4,severe%5:00:00:intense:00/2		severe,terrible,wicked		This is good news for patients coping with severe restrictions on what they can and must not eat, but a study by Ludvig Sollid and colleagues in this issue of PLoS Medicine suggests that oats are not safe in all cases.
severe.j.12	severe	j	72,78	severe%5:00:00:critical:03/3,severe%5:00:00:intense:00/4		severe,grievous,life-threatening,dangerous,serious,terrible,grave,wicked		screening with a low cut point on the AUDIT identified more people with severe alcohol problems and alcohol dependence than did not using a uniform screening method.
severe.j.13	severe	j	79,85	severe%5:00:00:intense:00/4		severe,terrible,wicked		Under Secretary of State for Political Affairs Marc Grossman knew of Sheehan's severe demands and instructed Ambassador Milam to reiterate them to the Taliban.
severe.j.14	severe	j	77,83	severe%5:00:00:intense:00/4		severe,terrible,wicked		A decade earlier, the British government led by Margaret Thatcher was facing severe economic troubles and insistent calls for a change of policy to deal with them.
severe.j.15	severe	j	90,96	severe%5:00:00:intense:00/4		severe,terrible,wicked		Patients in the emergency setting range from those with no alcohol problems to those with severe dependence.
severe.j.16	severe	j	113,119	severe%5:00:01:bad:00/2,severe%5:00:00:intense:00/4		severe,terrible,wicked		Within 15 minutes after the impact, debilitating smoke had reached at least one location on the 100th floor, and severe smoke conditions were reported throughout floors in the 90s and 100s over the course of the following half hour.
severe.j.17	severe	j	59,65	severe%5:00:00:intense:00/4		severe,terrible,wicked		Not only would that explain Alexander's fever, chills, and severe bowel distress, the scholars say, but the disease can induce a rare complication called "ascending paralysis," which looks like rigor mortis even though the afflicted person may not yet be dead.
severe.j.18	severe	j	17,23	severe%5:00:00:intense:00/4		severe,terrible,wicked		In general, more severe responses (such as acute effects) occur at higher concentrations of the toxicant, and less severe responses (such as chronic effects) occur at lower concentrations.
severe.j.19	severe	j	14,20	severe%5:00:01:bad:00/4,severe%5:00:00:intense:00/2		severe,terrible,wicked		I saw equally severe prejudice against people of darker skin, often including Negroes, by non-Whites in two major Asian countries in which I worked (1968-70, 1978-83) and in fourteen sub-Saharan African countries in which I worked (1972-74).
severe.j.20	severe	j	40,46	severe%5:00:00:plain:01/4		severe,austere,stark,stern		The Cotswold style, with its relatively severe details and blunt forms, created a very different setting from French Provincial, which tended to have more delicate details, from Free Style with its almost rustic atmosphere, or from sturdy Colonial.
severe.j.21	severe	j	113,119	severe%5:00:00:intense:00/4		severe,terrible,wicked		Research shows, for example, that patients' SF-36 scores consistently improve after hip-replacement surgery (for severe arthritis) and prostate surgery (for trouble urinating) when they're done right.
severe.j.22	severe	j	14,20	severe%5:00:00:critical:03/1,severe%5:00:00:intense:00/4		severe,grievous,life-threatening,dangerous,serious,terrible,grave,wicked		Patients with severe dependence have a disproportionate share of alcohol-related medical consequences, but it is estimated that such patients generate only a fraction of all alcohol-related problems.
severe.j.23	severe	j	255,261	severe%5:00:01:bad:00/4		severe		The availability of both avirulent and virulent strains of these pathogens facilitates identification of genes that are important for resistance, as well as those expressed during disease development [ 19 20 21 ] . Moreover, both of these pathogens cause severe damage to crops of economic importance, such as tomato and crucifers [ 19 ] . We also treated plants with SA and methyl jasmonate (MJ) because both are important signaling molecules implicated in plant responses to pathogens, herbivory and wounding and they induce different aspects of the SAR [ 22 ] .
severe.j.24	severe	j	286,292	severe%5:00:00:intense:00/1,severe%5:00:00:critical:03/4		grievous,life-threatening,dangerous,terrible,severe,serious,grave,wicked		Abner Louima plans to hire Johnnie Cochran to represent him in a half-billion-dollar lawsuit against New York City for police brutality , according to the New York Post . Four cops have been charged with assaulting the Haitian immigrant and buggering him with a toilet plunger, causing severe injuries.
severe.j.25	severe	j	28,34	severe%5:00:00:plain:01/4		severe,austere,stark,stern		The Boolean idealization is severe, but it is a very useful place to start.
severe.j.26	severe	j	24,30	severe%5:00:00:intense:00/4,severe%5:00:00:strong:00/1		severe,knockout,hard,terrible,wicked		. Partisan reaction was severe: Republicans called Callender a "clot-hearted Scot," and Jefferson himself wrote that "the federalists have opened all their sluices of calumny."
severe.j.27	severe	j	115,121	severe%5:00:00:intense:00/4		severe,terrible,wicked		The intent of this law was to bring people into the treatment system and to avoid the consequences of unrecognized severe problems with alcohol.
severe.j.28	severe	j	14,20	severe%5:00:00:critical:03/2,severe%5:00:00:strong:00/4,severe%5:00:00:intense:00/3		grievous,life-threatening,knockout,dangerous,hard,terrible,severe,serious,grave,wicked		The shock was severe enough to strike her dumb, and she was committed to a London hospital.
severe.j.29	severe	j	117,123	severe%5:00:00:strong:00/4		knockout,severe,hard		In April 2000, the airport surveillance radar at Boston's Logan Airport was ripped from its mounting pedestal during severe weather conditions, severely reducing the number of flights in and out of Logan Airport.
severe.j.30	severe	j	252,258	severe%5:00:01:bad:00/1,severe%5:00:00:intense:00/4		severe,terrible,wicked		uh it seems to me that that there's there's a couple of ways that that i've listened to uh various Congress people and the President and the opposition and other people propose and and one thing that's starting to ring a little true to me is um rather severe cuts in in the defense programs since like closing bases and closing down programs etcetera simply because i i just don't believe as much as they want me to believe some of the special interests that you talk about
severe.j.31	severe	j	16,22	severe%5:00:00:intense:00/4		severe,terrible,wicked		For example, if severe cold kills the winter wheat next month, the supply of bread will drop; if a bumper crop of winter wheat comes available globally because of weather or suddenly improved irrigation and farming practices worldwide, the supply will go up.
severe.j.32	severe	j	59,65	severe%5:00:02:nonindulgent:00/4,severe%5:00:00:intense:00/2		severe,wicked,spartan,terrible		They don't offer intricate performances that took years of severe training to perfect; they don't sing, speak, or chant; they don't earnestly appear for a cause; they aren't eagerly joining in a festival.
severe.j.33	severe	j	47,53	severe%5:00:00:strong:00/4		knockout,severe,hard		If the motorcyclist, delirious with pain and a severe blow to the head, had lost sensation in his feet, he wouldn't have known if we could have prevented it.
severe.j.34	severe	j	64,70	severe%5:00:00:intense:00/4		severe,terrible,wicked		2 This process may identify patients who have not yet developed severe dependence, thereby pre-venting the development of more intractable stages of alcoholism.
severe.j.35	severe	j	36,42	severe%5:00:01:bad:00/2,severe%5:00:00:intense:00/1,severe%5:00:00:critical:03/4		grievous,life-threatening,dangerous,terrible,severe,serious,grave,wicked		"Let's face it, the pathologies are severe in these areas," Jackson said.
severe.j.36	severe	j	95,101	severe%5:00:00:intense:00/4		severe,terrible,wicked		Doctors reported that fenfluramine and phentermine, a popular diet pill combination, may cause severe heart-valve disease . The story is all over front pages and the TV news because the pills are prescribed about 20 million times a year.
severe.j.37	severe	j	67,73	severe%5:00:01:bad:00/1,severe%5:00:00:intense:00/4		severe,terrible,wicked		The consequences of Union Pacific's problems have been rather more severe.
severe.j.38	severe	j	27,33	severe%5:00:00:critical:03/1,severe%5:00:00:intense:00/4		severe,grievous,life-threatening,dangerous,serious,terrible,grave,wicked		Thus, if all patients with severe problems stopped drinking, a substantial number of patients with alcohol-related problems would still present to the emergency department.
severe.j.39	severe	j	197,203	severe%5:00:00:intense:00/4		severe,terrible,wicked		See also NSC memo, Clarke to principals,"Possible New Attacks on US by UBL Network," Sept. 12, 1998, which suggested language for the demarche, including a warning that future attacks would bring "severe consequences."
severe.j.40	severe	j	72,78	severe%5:00:00:intense:00/4		severe,terrible,wicked		right right yes it's been the same way here uh we haven't had nearly as severe uh a Winter in the last five years even
severe.j.41	severe	j	95,101	severe%5:00:01:bad:00/4,severe%5:00:00:intense:00/3		severe,terrible,wicked		The year is 1964 and all seems well, notwithstanding the recent Great Famine, perhaps the most severe in human history and almost entirely Mao's fault.
severe.j.42	severe	j	64,70	severe%5:00:00:critical:03/2,severe%5:00:00:intense:00/4		severe,grievous,life-threatening,dangerous,serious,terrible,grave,wicked		DiClemente noted that some trials have found patients with more severe problems being helped; others have helped patients with more moderate problems.
severe.j.43	severe	j	166,172	severe%5:00:00:intense:00/4		severe,terrible,wicked		In 1992, a commission chaired by Andrew Cuomo, now the federal housing secretary, released a study showing that up to 30 percent of single homeless men suffered from severe mental illness, and 65 percent used drugs or alcohol.
severe.j.44	severe	j	119,125	severe%5:00:00:intense:00/4		severe,terrible,wicked		The paper clearly laid out its Wag the Dog theory: "After a weekend of sexual revelations and lies, which have taken a severe toll on his reputation, the President with the help of the Defence Secretary, William Cohen, has found a means of rallying the country behind the presidency and the Stars and Stripes."
severe.j.45	severe	j	21,27	severe%5:00:00:critical:03/2,severe%5:00:00:intense:00/4		severe,grievous,life-threatening,dangerous,serious,terrible,grave,wicked		vulcanize to inflict severe burns on a victim, causing him to become a stoon.
severe.j.46	severe	j	67,73	severe%5:00:00:plain:01/4		severe,austere,stark,stern		The German architect Karl Friedrich Schinkel is best known for his severe Classical public buildings such as the superb Altes Museum in Berlin, but he also worked in other styles: Gothic in churches, and picturesque Italianate in villas.
severe.j.47	severe	j	48,54	severe%5:00:00:intense:00/4		severe,terrible,wicked		that's true maybe the punishment should be more severe
severe.j.48	severe	j	16,22	severe%5:00:00:strong:00/4		knockout,severe,hard		Maxwell posed a severe question for statistical mechanics and the second law.
severe.j.49	severe	j	22,28	severe%5:00:00:intense:00/4		severe,terrible,wicked		Individuals with less severe alcohol problems may benefit from a brief intervention with little or no follow-up or referral.
severe.j.50	severe	j	92,98	severe%5:00:00:critical:03/2,severe%5:00:00:intense:00/4		severe,grievous,life-threatening,dangerous,serious,terrible,grave,wicked		The offstage hero: former Red Wings star Vladimir Konstantinov, who, a year after suffering severe brain damage in a car crash, was rolled onto the ice in his wheelchair to celebrate this year's championship.
severe.j.51	severe	j	48,54	severe%5:00:00:intense:00/4		severe,terrible,wicked		Screening tests designed for patients with more severe problems (6 drinks) will be less sensitive at identifying patients with less severe problems (3 drinks).
severe.j.52	severe	j	207,213	severe%5:00:00:intense:00/2,severe%5:00:00:critical:03/4		grievous,life-threatening,dangerous,terrible,severe,serious,grave,wicked		The selection of biopsy material with detectable lining layer and sufficiently large size for analysis may have biased our results toward patients with more proliferative synovial lesions, and possibly more severe disease.
severe.j.53	severe	j	44,50	severe%5:00:01:bad:00/4		severe		These numbers are up from the 1990's when a severe drought of work for boilermakers caused many boilermakers to seek other lines of work.
severe.j.54	severe	j	16,22	severe%5:00:01:bad:00/4,severe%5:00:00:intense:00/2		severe,terrible,wicked		wasn't quite as severe or as you know fanatically radical i mean because the uh the class structure is is you know less prolific here or less you know regionally defined here and uh the uh the differences aren't so so strong as in say talking about like Saudi we're you've got you know uh basically a ruling
severe.j.55	severe	j	87,93	severe%5:00:00:strong:00/4		knockout,severe,hard		in the snow and the winter you know in the ice everything because here you know not as severe as the snow is in Pennsylvania but here we still do get some snow and ice and things like that
severe.j.56	severe	j	96,102	severe%5:00:00:intense:00/4		severe,terrible,wicked		Of course, cell-phone users, who don't remember what it felt like to live without the threat of severe mental impairment hanging over them, will rationalize the rat news.
severe.j.57	severe	j	18,24	severe%5:00:00:intense:00/4		severe,terrible,wicked		It also threatens severe impairment of the judicial function by sifting out cases presenting constitutional challenges in order to insulate the Government's laws from judicial inquiry.
severe.j.58	severe	j	34,40	severe%5:00:00:plain:01/4		severe,austere,stark,stern		Whatever the merits of the rather severe idiom in which Hegel chose to couch his ideas, he was nonetheless a member in good standing in the wine lovers' circle.
severe.j.59	severe	j	86,92	severe%5:00:01:bad:00/4,severe%5:00:00:intense:00/1		severe,terrible,wicked		Skiathos Town, the only settlement on the island, is a bustling resort, rebuilt after severe damage in World War II.
severe.j.60	severe	j	80,86	severe%5:00:00:intense:00/4		severe,terrible,wicked		I'd say that any downside to sexually integrating nonmilitary workplaces is not severe enough to restrict the rights of women (or men).
severe.j.61	severe	j	113,119	severe%5:00:00:intense:00/4		severe,terrible,wicked		Consequently, installation of these technologies on many coal-fired utility boilers is not expected to result in severe changes in demand for the hardware items listed.
severe.j.62	severe	j	19,25	severe%5:00:00:intense:00/4		severe,terrible,wicked		The disturbance is severe enough to interfere significantly with work or usual social activities or relationships with others.
severe.j.63	severe	j	64,70	severe%5:00:00:intense:00/4		severe,terrible,wicked		Monti believed that a decision to screen only for patients with severe alcohol problems is premature.
severe.j.64	severe	j	54,60	severe%5:00:00:intense:00/4		severe,terrible,wicked		Only last year did the country begin to emerge from a severe depression, but it still lacks consistent electricity in Tbilisi, its capital.
severe.j.65	severe	j	54,60	severe%5:00:00:intense:00/4		severe,terrible,wicked		The restriction imposed by the statute here threatens severe impairment of the judicial function.
severe.j.66	severe	j	60,66	severe%5:00:00:intense:00/4		severe,terrible,wicked		At follow-up, it is the non-students and students with more severe problems who are more likely to improve.
severe.j.67	severe	j	210,216	severe%5:00:00:intense:00/4		severe,terrible,wicked		people that are committing the bad crimes sufficiently i think they need to put more people out to death um if it's completely witnessed and it's uh seen that there's no you know i think there needs to be more severe punishment but it needs to be fair
severe.j.68	severe	j	67,73	severe%5:00:00:intense:00/4		severe,terrible,wicked		Above all, it seems implausible that the proposed solution to such severe difficulties could involve so little pain.
severe.j.69	severe	j	152,158	severe%5:00:00:intense:00/4		severe,terrible,wicked		Farrah Kheradmand and colleagues took lung samples from 28 ex-smokers who had been admitted to hospital for lung resection: 18 patients had moderate to severe COPD as well as evidence of emphysema, and ten patients had none.
severe.j.70	severe	j	36,42	severe%5:00:00:intense:00/4		severe,terrible,wicked		A centerpiece of both tax cuts is a severe trimming of the capital-gains tax, which seems like a very odd decision at a time when short-term investing is on the rise and companies are having absolutely no trouble raising capital.
severe.j.71	severe	j	81,87	severe%5:00:01:bad:00/2,severe%5:00:00:intense:00/4		severe,terrible,wicked		Thanks to world capital flow, says Sweeney, "financial collapses have grown more severe and more frequent."
severe.j.73	severe	j	44,50	severe%5:00:00:intense:00/4		severe,terrible,wicked		Absorption with porcine ovaries resulted in severe diminution of 3B5 reactivity with rat, porcine and human tissues in western blots (Fig.
severe.j.74	severe	j	144,150	severe%5:00:00:intense:00/4		severe,terrible,wicked		right it seems to granted you're found guilty or innocent by a a group of peers of your peers but then the punishment you know can be very very severe depending on the the judge's personal uh predilection to that
severe.j.75	severe	j	65,71	severe%5:00:00:plain:01/4,severe%5:00:00:intense:00/1		severe,austere,stern,terrible,stark,wicked		This is important because the on-o Boolean idealization is quite severe.
severe.j.76	severe	j	87,93	severe%5:00:01:bad:00/4,severe%5:00:00:intense:00/2		severe,terrible,wicked		VRE still emerged and spread through European hospitals, but the problem has been less severe than in the US [40].
severe.j.77	severe	j	103,109	severe%5:00:00:intense:00/2,severe%5:00:00:critical:03/4		grievous,life-threatening,dangerous,terrible,severe,serious,grave,wicked		And you know there was no train coming, but they, they hit the rails, their, and she, both of them had severe head injuries . And, um, she went to the hospital and at first they thought his condition was much worse than her condition; they felt fairly, um, and I remember we got the, the phone call came, it was late at night, and my father, who was a, was a psychiatrist, but he was a neurologist psychiatrist, so um, anything to do with, with the brain and the nervous system was, um, something that he was an expert on, and he went over and ah, the prognosis at that time was that sh, they thought that she would pull out, um, but she never did.
severe.j.78	severe	j	110,116	severe%5:00:00:intense:00/4		severe,terrible,wicked		Whereas ablative mutations of Tlr4 abolish the capacity to detect LPS, the question arises as to whether less severe mutation might alter either the specificity of LPS detection, as discussed above, or the magnitude of the LPS signal.
severe.j.79	severe	j	178,184	severe%5:00:00:intense:00/4		severe,terrible,wicked		It could be a hypocoristic or baby-talk form of hysterical , or it might be from the imitative word hiss ; or perhaps it is a variant of another dialect term, jesse , meaning a `severe scolding,' which is probably from a Biblical allusion.
severe.j.80	severe	j	80,86	severe%5:00:00:intense:00/4		severe,terrible,wicked		The latter reported multiple attacks planned over the coming days, including a "severe blow" against U.S. and Israeli "interests" during the next two weeks.
severe.j.81	severe	j	92,98	severe%5:00:00:intense:00/4		severe,terrible,wicked		This year he's stubbornly producing an expensive and risky version of On the Town , despite severe doubts in the industry that the musical could ever be a success.
severe.j.82	severe	j	74,80	severe%5:00:00:intense:00/4		severe,terrible,wicked		In addition, as I've pointed out here before, the auto industry is facing severe problems with excess capacity, so reducing the number of players in the global marketplace may decrease the chance of dramatic overbuilding.
severe.j.83	severe	j	234,240	severe%5:00:00:critical:03/2,severe%5:00:00:intense:00/4		severe,grievous,life-threatening,dangerous,serious,terrible,grave,wicked		Reducing ozone levels will result in fewer hospitalizations, emergency room and doctors visits for asthmatics, significantly fewer incidents of lung inflamation for atrisk populations, and significantly fewer incidents of moderate to severe respiratory symptoms in children.
severe.j.84	severe	j	19,25	severe%5:00:00:intense:00/4		severe,terrible,wicked		And the Times says severe cases can result in arthritis, and nervous system and heart damage.
severe.j.85	severe	j	241,247	severe%5:00:00:intense:00/4		severe,terrible,wicked		yeah well i would i could i would argue back that uh a a single person being able to pass a sentence on someone um leaves it open to his or her own uh biases and they may consider arson to be a heinous crime and child molestation to be less severe so the sentence wouldn't be all that uniformed i mean obviously it would be uniform within the parameters of that judge himself him or herself
severe.j.86	severe	j	114,120	severe%5:00:01:bad:00/4		severe		The U.S. had been counting on Prime Minister Ryutaro Hashimoto to do these things, but as a result of his party's severe election losses, he resigned Monday.
severe.j.87	severe	j	101,107	severe%5:00:00:intense:00/4		severe,terrible,wicked		Short of bringing your own dinner in a paper bag (only acceptable for Carol Channing and people with severe food restrictions), Prudie suggests you incorporate the following two ploys: Do not finish everything you are served, and push the unconsumed portion around on your plate.
severe.j.88	severe	j	72,78	severe%5:00:00:intense:00/4		severe,terrible,wicked		The process usually takes too long, and in the final analysis, the most severe sanction the AICPA can impose is expulsion from the Institute.
severe.j.89	severe	j	124,130	severe%5:00:00:intense:00/4		severe,terrible,wicked		hum yeah well some i'm just wondering a lot of times they'll put uh people lesser crimes in uh with uh people that did more severe crimes and they maybe they just tend to learn from these people and they and when they get back out they just go into worse crimes and
severe.j.90	severe	j	38,44	severe%5:00:01:bad:00/4,severe%5:00:00:intense:00/3		severe,terrible,wicked		Newt Gingrich confidently predicted a severe recession.
